-82.7798,-0.0318166,-0.12049
-82.7409,-0.440285,0.0473622
-82.702,0.0794829,-0.330308
-82.6631,-0.123235,0.106918
-82.6242,0.314034,-0.0869424
-82.5853,0.0193262,0.0182582
-82.5464,-0.170157,0.0815957
-82.5075,0.0377506,-0.174784
-82.4686,0.283706,-0.0759178
-82.4296,-0.114177,0.148277
-82.3907,0.108139,0.04364
-82.3518,-0.173356,-0.148477
-82.3129,0.014136,-0.0587719
-82.274,-0.0839904,-0.0765275
-82.2351,-0.0942347,-0.12979
-82.1962,0.0675726,-0.193906
-82.1573,0.295302,0.132454
-82.1184,0.0484739,-0.144999
-82.0794,-0.171189,0.135841
-82.0405,-0.111004,-0.0690614
-82.0016,-0.0743181,0.12862
-81.9627,0.00574413,0.0628362
-81.9238,0.0505099,-0.0949221
-81.8849,0.0774798,0.337769
-81.846,-0.00492477,0.0552482
-81.8071,-0.0961822,0.182393
-81.7682,-0.179177,-0.0413479
-81.7292,0.23232,0.324733
-81.6903,0.0587435,-0.341989
-81.6514,0.29008,0.0985544
-81.6125,0.161154,0.220818
-81.5736,-0.017512,0.374953
-81.5347,0.0571655,0.180723
-81.4958,0.12165,0.0723071
-81.4569,0.190494,0.187268
-81.418,0.329533,0.0575352
-81.3791,-0.0103078,-0.0737874
-81.3401,0.0299527,-0.125088
-81.3012,-0.241545,0.0493414
-81.2623,-0.0626971,0.199971
-81.2234,0.173821,-0.0107379
-81.1845,0.189328,-0.145796
-81.1456,0.207046,-0.203451
-81.1067,-0.101753,-0.129377
-81.0678,0.195274,0.0783338
-81.0288,-0.0034469,-0.248499
-80.9899,0.156019,-0.0160201
-80.951,-0.102574,0.0628925
-80.9121,0.104308,-0.0753684
-80.8732,0.57016,-0.192374
-80.8343,0.029595,0.328055
-80.7954,-0.206789,-0.00529348
-80.7565,0.150672,-0.0474825
-80.7176,0.00146636,-0.407095
-80.6786,-0.221212,-0.213826
-80.6397,0.210448,0.122036
-80.6008,0.26337,-0.103054
-80.5619,0.23266,0.0413231
-80.523,0.114851,-0.197761
-80.4841,0.221408,0.0529028
-80.4452,-0.266549,0.234138
-80.4063,-0.0568031,0.105656
-80.3673,-0.00460501,0.0852364
-80.3284,0.252406,0.0992369
-80.2895,0.179466,0.107516
-80.2506,0.150263,-0.0854772
-80.2117,0.0195163,0.348997
-80.1728,0.100364,0.0946216
-80.1339,-0.173537,-0.0704298
-80.095,-0.19874,0.0560693
-80.0561,0.0245613,0.327883
-80.0172,-0.0660712,-0.0659557
-79.9782,-0.251693,-0.143917
-79.9393,0.0319756,0.220473
-79.9004,-0.233447,-0.105628
-79.8615,0.10918,0.0266008
-79.8226,-0.187349,-0.0242635
-79.7837,-0.116552,0.266371
-79.7448,-0.0502483,0.0219033
-79.7059,-0.174242,-0.127291
-79.667,-0.100041,-0.0593296
-79.628,0.194946,0.0364559
-79.5891,0.0289701,-0.0601998
-79.5502,0.138098,-0.279109
-79.5113,0.0439651,-0.317897
-79.4724,-0.0354161,0.168268
-79.4335,0.227666,-0.286207
-79.3946,-0.0884351,-0.058457
-79.3557,0.0885941,-0.0919454
-79.3167,0.11941,-0.172006
-79.2778,-0.293381,-0.239797
-79.2389,0.214696,-0.0126065
-79.2,0.134978,0.0137613
-79.1611,0.0739467,0.104801
-79.1222,-0.038889,0.0599801
-79.0833,-0.0582941,-0.119703
-79.0444,-0.242787,-0.0236245
-79.0055,-0.0305923,-0.317057
-78.9666,0.15301,-0.0291036
