-33.6305,-0.0236425,-0.0794169
-33.628,-0.00347474,0.109907
-33.6256,-0.0273858,0.145886
-33.6231,0.0251421,-0.118108
-33.6207,-0.00429936,0.00909365
-33.6182,0.0483272,-0.0175351
-33.6158,0.0349083,0.0721521
-33.6133,0.0789991,0.0538528
-33.6109,0.0544475,0.0832737
-33.6085,-0.0725202,-0.0599564
-33.606,0.147965,0.0778
-33.6036,-0.057486,-0.0102813
-33.6011,-0.0885261,-0.0215237
-33.5987,0.0139885,-0.0553893
-33.5962,-0.0611806,-0.176698
-33.5938,0.00735223,-0.137007
-33.5913,-0.00956314,0.0061376
-33.5889,0.135535,-0.0115985
-33.5864,-0.154983,-0.127486
-33.584,0.0221688,0.0335282
-33.5815,0.0777261,-0.0175662
-33.5791,-0.0898656,0.047329
-33.5766,0.149072,0.109782
-33.5742,0.0387756,-0.108504
-33.5718,0.0870442,-0.00996288
-33.5693,-0.0553532,0.146259
-33.5669,0.108498,0.0296059
-33.5644,-0.112906,0.0448584
-33.562,-0.17023,-0.0125846
-33.5595,0.0044625,-0.120525
-33.5571,-0.114737,0.104862
-33.5546,-0.021015,0.0793139
-33.5522,0.0387769,-0.055936
-33.5497,-0.085665,-0.161296
-33.5473,0.0716368,0.113984
-33.5448,-0.00824288,0.0232854
-33.5424,-0.00244161,-0.00943934
-33.54,0.047633,-0.0328764
-33.5375,0.0581031,-0.0554741
-33.5351,0.109336,0.109265
-33.5326,-0.192584,-0.0680305
-33.5302,-0.03576,0.0142574
-33.5277,-0.0647304,-0.0435208
-33.5253,0.0881688,0.0790344
-33.5228,-0.00442246,0.0515088
-33.5204,0.0297641,0.0487928
-33.5179,-0.0594105,0.0355781
-33.5155,0.0627941,-0.158685
-33.513,0.04437,-0.12258
-33.5106,-0.020404,-0.0491863
-33.5081,0.0603462,0.141021
-33.5057,-0.0221293,0.0322448
-33.5033,0.00585442,-0.0825684
-33.5008,-0.0767279,0.0901375
-33.4984,0.0839419,-0.105655
-33.4959,-0.0718542,-0.00404141
-33.4935,0.124559,0.0681382
-33.491,-0.132126,0.102723
-33.4886,-0.0215264,-0.0412696
-33.4861,-0.0739837,-0.00954874
-33.4837,-0.0241878,0.0145623
-33.4812,0.0133338,0.029749
-33.4788,-0.108399,0.0973542
-33.4763,-0.167573,0.0550822
-33.4739,-0.00315532,-0.0655614
-33.4715,0.043453,-0.0421827
-33.469,0.00541867,0.119665
-33.4666,-0.0499404,0.206172
-33.4641,0.109208,-0.0215207
-33.4617,0.0719323,0.0248234
-33.4592,0.0105446,0.0145853
-33.4568,0.0280113,0.0509175
-33.4543,-0.00298328,-0.125727
-33.4519,-0.0151188,0.0719711
-33.4494,0.0147035,0.00770611
-33.447,-0.0635473,-0.0784196
